open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore 
1654189200000,1827.08000000,1832.35000000,1814.31000000,1817.60000000,27587.42980000,1654192799999,50266267.86265400,27536,14120.08430000,25730213.78079000,0
1654192800000,1817.59000000,1829.74000000,1800.71000000,1808.54000000,28645.73230000,1654196399999,52052429.96840500,31224,13824.62240000,25126937.66649900,0
1654196400000,1808.53000000,1822.45000000,1802.01000000,1822.08000000,24687.72370000,1654199999999,44704876.99297100,29366,11727.94560000,21235129.59472400,0
1654200000000,1822.08000000,1830.00000000,1818.83000000,1823.86000000,17719.27860000,1654203599999,32359889.30548800,22771,9991.37200000,18248278.21838500,0
1654203600000,1823.86000000,1831.52000000,1822.29000000,1828.01000000,8332.95200000,1654207199999,15225843.89987300,15287,4202.76450000,7678318.16961300,0
1654207200000,1828.02000000,1853.05000000,1824.74000000,1834.15000000,45251.39560000,1654210799999,83310567.52197300,43843,22587.13170000,41582866.96646100,0
1654210800000,1834.15000000,1844.94000000,1832.26000000,1834.08000000,21716.27710000,1654214399999,39907751.29606000,22557,10600.22570000,19479924.42428800,0
1654214400000,1834.09000000,1835.79000000,1822.30000000,1825.49000000,21581.64740000,1654217999999,39503022.14757300,24405,10576.01920000,19358327.24474400,0
1654218000000,1825.49000000,1843.91000000,1824.64000000,1840.21000000,25383.88800000,1654221599999,46557532.56371200,28092,13748.93180000,25216459.69304800,0
1654221600000,1840.21000000,1843.34000000,1831.19000000,1831.37000000,15709.96050000,1654225199999,28838445.83322400,17842,7629.99530000,14004992.85108100,0
1654225200000,1831.37000000,1833.24000000,1826.84000000,1827.52000000,17421.29100000,1654228799999,31876548.88001900,21008,8007.60190000,14651288.91925600,0
1654228800000,1827.51000000,1829.10000000,1816.67000000,1816.82000000,18409.59550000,1654232399999,33565639.36104000,22111,7828.89440000,14273234.00630200,0
1654232400000,1816.82000000,1828.74000000,1816.48000000,1825.70000000,14912.62030000,1654235999999,27180068.64621600,19676,7648.76380000,13940387.86355300,0
1654236000000,1825.74000000,1827.11000000,1811.19000000,1812.27000000,16099.04650000,1654239599999,29305710.21460600,18940,7706.03420000,14027923.72761400,0
1654239600000,1812.28000000,1819.94000000,1806.70000000,1813.92000000,23653.57960000,1654243199999,42898505.70338800,23248,10848.94170000,19675528.66166600,0
1654243200000,1813.91000000,1821.45000000,1806.86000000,1810.34000000,19881.41890000,1654246799999,36066566.52584300,20681,9293.46130000,16859378.01139800,0
1654246800000,1810.33000000,1813.55000000,1790.76000000,1797.95000000,38952.76150000,1654250399999,70066357.26028000,39202,18315.93640000,32944421.90266700,0
1654250400000,1797.96000000,1801.19000000,1756.07000000,1762.12000000,62699.03550000,1654253999999,111282021.19573500,65852,28145.49080000,49963597.20202000,0
1654254000000,1762.13000000,1775.51000000,1753.00000000,1762.35000000,46051.86810000,1654257599999,81121713.37860800,48337,23098.52700000,40688762.17689700,0
1654257600000,1762.36000000,1779.95000000,1737.00000000,1746.39000000,77612.57840000,1654261199999,136752933.00253500,76749,35192.90450000,62031219.44210700,0
1654261200000,1746.40000000,1769.58000000,1741.00000000,1768.00000000,76875.68670000,1654264799999,135026698.53753600,76004,38094.37270000,66911043.14159300,0
1654264800000,1767.99000000,1774.20000000,1749.13000000,1767.39000000,50129.07520000,1654268399999,88313784.83428500,56249,23535.18820000,41462957.87659400,0
1654268400000,1767.39000000,1773.15000000,1755.54000000,1763.32000000,33512.64620000,1654271999999,59158801.60472300,37514,17327.73920000,30594230.84141000,0
1654272000000,1763.32000000,1767.11000000,1751.18000000,1762.31000000,30235.80090000,1654275599999,53168027.90006000,39798,14798.40370000,26020592.65482400,0
1654275600000,1762.31000000,1767.58000000,1746.68000000,1751.87000000,27287.43350000,1654279199999,47886868.81604500,34426,13170.70760000,23116708.30366400,0
1654279200000,1751.88000000,1754.87000000,1743.00000000,1750.05000000,23591.77510000,1654282799999,41271042.40709400,31360,10840.84150000,18963994.69721600,0
1654282800000,1750.05000000,1755.75000000,1745.28000000,1751.18000000,21715.46000000,1654286399999,38028522.64621500,22635,11890.22970000,20822443.92564600,0
1654286400000,1751.18000000,1765.69000000,1749.42000000,1759.74000000,16403.99700000,1654289999999,28851672.83048100,18055,8806.91640000,15489267.36619500,0
1654290000000,1759.74000000,1793.79000000,1759.59000000,1788.82000000,24756.59940000,1654293599999,44061677.03710500,26991,14594.60800000,25982952.74559300,0
1654293600000,1788.81000000,1795.00000000,1779.50000000,1782.95000000,24256.22850000,1654297199999,43326710.51073000,21712,11049.42480000,19738810.82135600,0
1654297200000,1782.95000000,1783.77000000,1770.37000000,1775.12000000,14148.54090000,1654300799999,25130740.62585400,16159,6924.86500000,12298736.26348700,0
1654300800000,1775.13000000,1779.66000000,1770.78000000,1774.48000000,12667.51140000,1654304399999,22495544.65296600,14590,5847.64690000,10382735.11945200,0
1654304400000,1774.47000000,1777.70000000,1758.45000000,1760.24000000,20308.48720000,1654307999999,35838859.10849200,20077,9951.12240000,17559816.51573500,0
1654308000000,1760.23000000,1762.81000000,1748.43000000,1754.74000000,25072.95680000,1654311599999,43968088.76408200,23737,12721.62820000,22304375.79351800,0
1654311600000,1754.74000000,1758.47000000,1751.93000000,1752.96000000,15210.74250000,1654315199999,26704997.03221900,14107,7328.91750000,12867602.26399100,0
1654315200000,1752.96000000,1770.47000000,1751.73000000,1768.72000000,20665.75930000,1654318799999,36452315.99580700,19000,10625.41660000,18735603.14201200,0
1654318800000,1768.73000000,1770.22000000,1765.44000000,1769.03000000,8366.91110000,1654322399999,14792105.09590500,9306,4280.00900000,7566297.21004100,0
1654322400000,1769.02000000,1775.52000000,1768.20000000,1770.75000000,10556.38180000,1654325999999,18701447.55513100,11898,5679.90890000,10061597.25103800,0
1654326000000,1770.74000000,1770.75000000,1764.72000000,1769.11000000,10234.49340000,1654329599999,18087679.67641900,10470,4382.02130000,7743578.70025500,0
1654329600000,1769.10000000,1778.25000000,1765.48000000,1774.92000000,15933.96190000,1654333199999,28254920.78135200,15739,8416.66430000,14925613.20524800,0
1654333200000,1774.91000000,1780.00000000,1770.31000000,1774.18000000,11230.65400000,1654336799999,19926370.93576700,13388,4930.42560000,8747450.72377300,0
1654336800000,1774.19000000,1778.09000000,1770.98000000,1773.67000000,10734.45760000,1654340399999,19053210.13647500,12312,5477.16560000,9722272.50641800,0
1654340400000,1773.67000000,1774.80000000,1763.32000000,1768.24000000,11988.31400000,1654343999999,21210879.26435800,13864,4723.20170000,8357591.59595100,0
1654344000000,1768.23000000,1772.35000000,1757.23000000,1759.44000000,18435.05710000,1654347599999,32504580.66981800,20300,7711.85360000,13599464.39450400,0
1654347600000,1759.45000000,1768.26000000,1758.28000000,1766.67000000,12559.12730000,1654351199999,22160307.38844700,16840,5839.31930000,10302642.29317400,0
1654351200000,1766.68000000,1789.26000000,1758.55000000,1777.05000000,37738.95370000,1654354799999,67025040.76051300,34687,20471.70890000,36360119.38089100,0
1654354800000,1777.05000000,1782.86000000,1774.46000000,1778.85000000,19380.84780000,1654358399999,34465942.92726800,20338,10944.38690000,19463971.54245800,0
1654358400000,1778.85000000,1779.99000000,1772.12000000,1773.00000000,14941.56760000,1654361999999,26543964.10243900,16093,6107.95610000,10850417.25672700,0
1654362000000,1773.00000000,1777.94000000,1767.30000000,1775.90000000,11910.09220000,1654365599999,21106604.96763300,13321,6097.34550000,10805176.49026100,0
1654365600000,1775.91000000,1782.86000000,1775.90000000,1778.70000000,13239.83030000,1654369199999,23556177.46773200,13022,6975.70920000,12411318.51296500,0
1654369200000,1778.70000000,1780.26000000,1771.00000000,1772.47000000,15229.32410000,1654372799999,27042368.00107300,12445,7511.88890000,13338851.99661700,0
1654372800000,1772.48000000,1777.70000000,1770.50000000,1777.45000000,7320.51130000,1654376399999,12989326.82043300,9228,3572.58580000,6338492.01878000,0
1654376400000,1777.44000000,1787.92000000,1775.72000000,1787.65000000,9316.70410000,1654379999999,16594115.67911000,12701,4823.46980000,8591056.09319400,0
1654380000000,1787.65000000,1816.00000000,1785.77000000,1798.86000000,42386.02910000,1654383599999,76470572.30933200,41293,22270.59950000,40168506.93493700,0
1654383600000,1798.86000000,1805.47000000,1795.00000000,1804.58000000,12850.78230000,1654387199999,23117322.88851300,13978,6967.94980000,12534854.06827200,0
1654387200000,1804.58000000,1810.97000000,1797.68000000,1798.22000000,17735.31190000,1654390799999,32018094.06152500,20844,7463.30430000,13475234.14361200,0
1654390800000,1798.22000000,1799.09000000,1785.39000000,1786.14000000,13440.10470000,1654394399999,24078466.20151700,16138,6153.03740000,11023223.54833600,0
1654394400000,1786.14000000,1795.31000000,1784.46000000,1793.61000000,11895.95940000,1654397999999,21307597.60629200,13930,5871.86810000,10517356.68904500,0
1654398000000,1793.60000000,1798.66000000,1790.78000000,1793.85000000,8465.50600000,1654401599999,15182880.18174800,10625,4484.65090000,8043226.48855700,0
1654401600000,1793.84000000,1794.38000000,1786.51000000,1790.29000000,8582.46940000,1654405199999,15365948.77126800,11591,4119.66090000,7375164.60864500,0
1654405200000,1790.29000000,1800.00000000,1790.28000000,1797.47000000,7680.71600000,1654408799999,13795809.10175700,10096,4264.20750000,7659281.21722100,0
1654408800000,1797.47000000,1797.84000000,1791.24000000,1791.24000000,8286.19400000,1654412399999,14870840.71892000,9846,3727.08910000,6688207.63930100,0
1654412400000,1791.24000000,1797.24000000,1785.78000000,1785.82000000,8558.44660000,1654415999999,15341633.40218400,11110,4138.94660000,7419223.89345200,0
1654416000000,1785.82000000,1795.57000000,1785.81000000,1788.90000000,10190.91770000,1654419599999,18259000.14787800,12794,5225.09080000,9360398.54951800,0
1654419600000,1788.89000000,1788.90000000,1773.05000000,1781.90000000,17015.86180000,1654423199999,30310550.68623500,19943,8371.92250000,14912043.49470800,0
1654423200000,1781.90000000,1788.01000000,1778.23000000,1780.86000000,10834.02490000,1654426799999,19321529.08508500,13498,5614.39230000,10011456.34877300,0
1654426800000,1780.86000000,1790.34000000,1776.74000000,1788.20000000,9350.20330000,1654430399999,16675548.02419900,12558,4854.70970000,8660377.80320500,0
1654430400000,1788.20000000,1794.05000000,1784.86000000,1790.70000000,11102.81390000,1654433999999,19866667.33974100,13571,5791.33410000,10363267.60469000,0
1654434000000,1790.71000000,1794.23000000,1783.00000000,1784.15000000,11780.03780000,1654437599999,21076275.11056400,14417,5548.82660000,9929357.75708000,0
1654437600000,1784.14000000,1798.54000000,1780.00000000,1795.34000000,16985.60330000,1654441199999,30421067.04510500,18591,9110.80420000,16315140.38278800,0
1654441200000,1795.34000000,1812.84000000,1793.95000000,1811.41000000,26821.95390000,1654444799999,48354265.39256600,25289,15473.81970000,27896815.00747100,0
1654444800000,1811.42000000,1825.00000000,1795.51000000,1800.80000000,38702.58920000,1654448399999,70059154.13709200,37717,19115.92310000,34605028.04660600,0
1654448400000,1800.81000000,1829.40000000,1798.38000000,1824.56000000,29553.64860000,1654451999999,53720718.45821400,31404,14842.92950000,26974449.85020900,0
1654452000000,1824.56000000,1830.17000000,1815.21000000,1816.15000000,17393.21040000,1654455599999,31688286.70681200,17594,8816.47130000,16063590.12455100,0
1654455600000,1816.14000000,1825.09000000,1814.87000000,1821.21000000,13488.49710000,1654459199999,24514096.53739400,12426,6790.11630000,12341872.35566400,0
1654459200000,1821.21000000,1827.68000000,1810.50000000,1810.77000000,12462.25030000,1654462799999,22676951.43655900,14481,5854.73940000,10657466.25229800,0
1654462800000,1810.77000000,1815.52000000,1803.90000000,1813.17000000,13886.32610000,1654466399999,25116513.34174000,15937,7412.42690000,13407321.35686100,0
1654466400000,1813.18000000,1821.23000000,1804.49000000,1815.58000000,27090.15240000,1654469999999,49150330.41698100,22837,13739.97530000,24923199.09305500,0
1654470000000,1815.58000000,1818.88000000,1802.55000000,1806.23000000,20671.70740000,1654473599999,37411493.04501500,16698,10105.45240000,18286321.72360900,0
1654473600000,1806.22000000,1844.00000000,1804.35000000,1836.00000000,37375.80260000,1654477199999,68193432.32346900,34859,19521.34380000,35613483.95443800,0
1654477200000,1836.01000000,1873.20000000,1836.00000000,1864.04000000,68913.75070000,1654480799999,127600377.33340100,54402,36277.00890000,67183624.76283200,0
1654480800000,1864.05000000,1871.23000000,1856.96000000,1867.20000000,34063.86700000,1654484399999,63523944.72832300,32045,17937.84280000,33452944.00261200,0
1654484400000,1867.20000000,1884.44000000,1867.20000000,1878.29000000,37077.00900000,1654487999999,69474892.41887000,30624,18654.91900000,34961092.16938000,0
1654488000000,1878.30000000,1884.19000000,1875.00000000,1880.39000000,31380.05230000,1654491599999,58999924.22474100,27221,13025.96560000,24486732.82367900,0
1654491600000,1880.38000000,1887.98000000,1868.54000000,1870.39000000,23214.77090000,1654495199999,43577791.71208400,28412,11207.56730000,21042835.21703300,0
1654495200000,1870.40000000,1893.27000000,1867.47000000,1886.10000000,39817.91130000,1654498799999,74890096.28945000,33834,19747.10110000,37119950.73587200,0
1654498800000,1886.11000000,1896.68000000,1884.64000000,1893.77000000,28920.20230000,1654502399999,54656343.13096700,28222,13539.80370000,25590837.91221500,0
1654502400000,1893.76000000,1906.27000000,1890.19000000,1905.27000000,40129.51460000,1654505999999,76189490.60147500,41574,20923.70550000,39726503.94237600,0
1654506000000,1905.27000000,1912.64000000,1898.32000000,1911.43000000,24755.19570000,1654509599999,47146107.49649900,28621,13347.78410000,25422299.91718300,0
1654509600000,1911.44000000,1915.00000000,1903.52000000,1908.46000000,22615.06800000,1654513199999,43183051.35727500,27331,11679.13170000,22300033.59334700,0
1654513200000,1908.46000000,1915.47000000,1903.59000000,1909.55000000,33663.04920000,1654516799999,64267335.90617900,34511,16679.61200000,31841861.53016900,0
1654516800000,1909.54000000,1920.00000000,1905.34000000,1909.72000000,25160.49990000,1654520399999,48121109.70740800,32693,13127.98140000,25108823.68921600,0
1654520400000,1909.71000000,1917.02000000,1892.60000000,1904.77000000,51628.12300000,1654523999999,98335477.74116000,55918,24889.05920000,47407234.02732300,0
1654524000000,1904.77000000,1916.61000000,1889.19000000,1893.97000000,46994.17180000,1654527599999,89544537.72688600,49211,23278.86470000,44364949.51066500,0
1654527600000,1893.97000000,1896.12000000,1866.00000000,1886.79000000,57263.74920000,1654531199999,107699283.12517300,62243,28127.85860000,52890579.02063400,0
1654531200000,1886.79000000,1888.82000000,1850.67000000,1858.74000000,52366.95630000,1654534799999,97625806.58275600,51172,27143.98840000,50591834.33351100,0
1654534800000,1858.73000000,1860.00000000,1843.72000000,1856.60000000,37759.08790000,1654538399999,69938534.79123100,38552,18941.12920000,35085546.66657400,0
1654538400000,1856.61000000,1868.00000000,1850.55000000,1861.31000000,25170.83600000,1654541999999,46793919.99989200,27365,13147.63010000,24442123.84663100,0
1654542000000,1861.32000000,1866.96000000,1854.32000000,1863.83000000,21871.90500000,1654545599999,40693842.86386300,22129,11661.11410000,21695375.37898300,0
1654545600000,1863.83000000,1866.46000000,1846.96000000,1861.96000000,21608.82250000,1654549199999,40146838.93682200,24548,10548.09330000,19598242.20022500,0
1654549200000,1861.97000000,1876.82000000,1861.26000000,1873.16000000,11526.30810000,1654552799999,21538243.96043600,18385,6212.32860000,11608454.67919600,0
1654552800000,1873.15000000,1875.81000000,1851.62000000,1855.30000000,17312.75760000,1654556399999,32234741.85102700,18617,8532.33670000,15885762.85201100,0
1654556400000,1855.31000000,1862.13000000,1853.62000000,1859.84000000,13660.94580000,1654559999999,25379370.83786300,14550,7175.12810000,13329183.82884400,0
1654560000000,1859.84000000,1862.81000000,1748.87000000,1758.79000000,208511.43400000,1654563599999,372667192.77652400,158099,98199.15390000,175287976.98803500,0
1654563600000,1758.80000000,1771.85000000,1726.07000000,1742.46000000,119808.84240000,1654567199999,209724426.65579000,92645,56583.02990000,99014197.75020600,0
1654567200000,1742.46000000,1743.31000000,1725.13000000,1740.95000000,86288.44260000,1654570799999,149575107.02414800,64127,42646.19450000,73928857.31385600,0
1654570800000,1740.94000000,1760.92000000,1737.28000000,1756.75000000,45028.69360000,1654574399999,78884258.81607700,34737,23220.68990000,40654369.53447700,0
1654574400000,1756.76000000,1758.81000000,1747.61000000,1753.40000000,44947.60520000,1654577999999,78781862.64917100,34958,23932.54550000,41941816.98285000,0
1654578000000,1753.40000000,1764.76000000,1749.00000000,1754.25000000,35735.14570000,1654581599999,62702327.72243900,29373,18514.45840000,32483527.83536300,0
1654581600000,1754.25000000,1759.64000000,1750.97000000,1755.80000000,21124.31060000,1654585199999,37066201.74681000,20374,10501.21080000,18426200.28794700,0
1654585200000,1755.81000000,1764.70000000,1753.75000000,1763.03000000,24630.98540000,1654588799999,43345135.84082300,23937,11905.26460000,20949405.87693400,0
1654588800000,1763.04000000,1777.25000000,1760.04000000,1770.45000000,37308.31620000,1654592399999,66042772.90988400,31474,18438.76800000,32632514.51753000,0
1654592400000,1770.45000000,1771.59000000,1763.15000000,1763.68000000,19858.54800000,1654595999999,35069396.39992000,24817,9877.95380000,17443007.66454700,0
1654596000000,1763.67000000,1771.81000000,1761.61000000,1766.85000000,18833.37820000,1654599599999,33266433.24536600,20151,9430.82710000,16657653.62679600,0
1654599600000,1766.86000000,1768.75000000,1747.42000000,1753.69000000,48844.42730000,1654603199999,85691244.25408500,46012,22374.95970000,39250228.13613300,0
1654603200000,1753.70000000,1757.45000000,1736.17000000,1751.10000000,46072.74300000,1654606799999,80597182.96466500,43347,22101.84640000,38665997.82949600,0
1654606800000,1751.10000000,1773.34000000,1746.69000000,1761.70000000,47426.30260000,1654610399999,83491386.59286600,40702,25378.88350000,44672962.81086600,0
1654610400000,1761.70000000,1794.26000000,1757.30000000,1784.63000000,60836.81130000,1654613999999,108082058.76665600,54885,33147.12430000,58899798.90025300,0
1654614000000,1784.62000000,1790.00000000,1774.00000000,1781.55000000,38038.60710000,1654617599999,67752424.85119700,38183,19151.04100000,34114011.93647800,0
1654617600000,1781.54000000,1786.08000000,1768.70000000,1783.75000000,32362.88430000,1654621199999,57543518.02995200,32699,15610.76630000,27762147.93498000,0
1654621200000,1783.75000000,1791.87000000,1777.84000000,1782.70000000,22761.33780000,1654624799999,40593132.45015000,23833,12023.54750000,21443327.77272400,0
1654624800000,1782.70000000,1811.80000000,1779.67000000,1807.53000000,48591.62630000,1654628399999,87491109.72772300,43619,26617.66300000,47920841.07083800,0
1654628400000,1807.53000000,1874.98000000,1807.15000000,1846.97000000,108822.25200000,1654631999999,200286718.67912200,97572,57080.19620000,105059259.93549900,0
1654632000000,1846.97000000,1870.00000000,1838.49000000,1845.09000000,74250.73850000,1654635599999,137510482.70961100,67145,37577.50810000,69600579.92265900,0
1654635600000,1845.10000000,1850.00000000,1833.10000000,1840.83000000,26028.80830000,1654639199999,47974507.02359400,31391,14518.59350000,26761194.66543100,0
1654639200000,1840.83000000,1846.74000000,1753.03000000,1808.77000000,112261.63960000,1654642799999,202638735.93866600,100873,48743.04250000,88080635.72609100,0
1654642800000,1808.16000000,1833.69000000,1782.06000000,1813.33000000,69224.34880000,1654646399999,125009076.75884800,70343,35793.43130000,64656680.97849200,0
1654646400000,1813.33000000,1828.74000000,1811.16000000,1814.17000000,32977.54440000,1654649999999,59988561.48679000,29921,17231.13150000,31346839.28065000,0
1654650000000,1814.17000000,1828.00000000,1788.28000000,1820.75000000,54134.35220000,1654653599999,97969721.55101400,47804,26978.63340000,48840876.59583200,0
1654653600000,1820.76000000,1836.07000000,1818.64000000,1824.54000000,28048.49850000,1654657199999,51296061.02324200,26944,15308.41560000,27996812.91202300,0
1654657200000,1824.54000000,1827.94000000,1765.28000000,1779.50000000,98710.38800000,1654660799999,176499018.47183400,93026,46266.41190000,82742534.18448200,0
1654660800000,1779.49000000,1796.51000000,1772.27000000,1788.08000000,86711.99000000,1654664399999,154455019.10740200,59486,56785.91720000,101088556.17296600,0
1654664400000,1788.08000000,1818.31000000,1785.32000000,1811.43000000,37727.64980000,1654667999999,68037335.88817200,32090,20797.37800000,37502444.51358100,0
1654668000000,1811.42000000,1817.99000000,1796.00000000,1806.13000000,32220.49980000,1654671599999,58177451.26059400,27611,15639.00760000,28233854.81202000,0
1654671600000,1806.13000000,1814.49000000,1790.05000000,1806.40000000,40969.25190000,1654675199999,73826944.55694400,32966,20871.27530000,37609515.68265800,0
1654675200000,1806.40000000,1811.06000000,1795.90000000,1807.92000000,29933.51730000,1654678799999,54030332.70294200,27200,14505.95840000,26183635.06923100,0
1654678800000,1807.92000000,1817.00000000,1797.44000000,1816.98000000,26649.95720000,1654682399999,48131368.71244400,24382,13226.72720000,23888857.45684200,0
1654682400000,1816.97000000,1816.98000000,1803.33000000,1805.58000000,21482.14920000,1654685999999,38848032.78806100,20702,10437.59030000,18873866.67090800,0
1654686000000,1805.58000000,1813.33000000,1802.00000000,1808.61000000,18718.18150000,1654689599999,33865613.15900800,18015,9202.30670000,16648462.06319900,0
1654689600000,1808.62000000,1809.96000000,1783.22000000,1792.65000000,37031.29210000,1654693199999,66505424.01367100,34689,17205.59980000,30898978.69724700,0
1654693200000,1792.66000000,1838.77000000,1788.74000000,1823.24000000,80034.17310000,1654696799999,145633984.25871800,68641,44373.37100000,80758449.38191500,0
1654696800000,1823.23000000,1827.20000000,1797.42000000,1800.92000000,55562.08550000,1654700399999,100611074.76343600,49916,24787.77970000,44876622.20159300,0
1654700400000,1800.92000000,1821.14000000,1798.64000000,1815.27000000,40165.53640000,1654703999999,72822855.68044000,31107,19341.68500000,35063872.81628000,0
1654704000000,1815.28000000,1822.00000000,1788.05000000,1796.72000000,48366.89010000,1654707599999,87224313.85160100,41183,23158.88310000,41747900.85159500,0
1654707600000,1796.71000000,1804.47000000,1793.01000000,1802.08000000,27075.24550000,1654711199999,48716011.64340000,21266,14537.23690000,26154802.85613900,0
1654711200000,1802.09000000,1806.50000000,1771.53000000,1791.96000000,42834.91630000,1654714799999,76599343.13520300,38175,20549.63330000,36746390.51173900,0
1654714800000,1791.95000000,1801.39000000,1783.00000000,1790.64000000,31203.58460000,1654718399999,55937397.12051300,27418,15883.55260000,28473922.23972000,0
1654718400000,1790.63000000,1806.21000000,1788.27000000,1796.69000000,18140.55490000,1654721999999,32610692.07496500,16448,9265.72570000,16657354.88377900,0
1654722000000,1796.69000000,1813.40000000,1796.35000000,1809.21000000,13692.73210000,1654725599999,24675580.46187000,15328,6589.93680000,11876720.69542400,0
1654725600000,1809.21000000,1811.81000000,1797.66000000,1800.09000000,18132.03650000,1654729199999,32703727.23599800,17468,7467.32840000,13468961.97181800,0
1654729200000,1800.10000000,1804.00000000,1790.00000000,1791.88000000,20987.11040000,1654732799999,37708749.43608600,18841,10022.69490000,18007767.30422500,0
1654732800000,1791.88000000,1796.78000000,1777.33000000,1791.42000000,37097.87600000,1654736399999,66329543.95313300,30552,19003.36640000,33981399.05420200,0
1654736400000,1791.41000000,1799.58000000,1782.30000000,1782.55000000,19318.02930000,1654739999999,34664875.94007900,17167,9464.32980000,16981303.51759600,0
1654740000000,1782.54000000,1796.32000000,1780.53000000,1794.38000000,15585.95170000,1654743599999,27889833.09199100,14518,7805.98030000,13967248.10175900,0
1654743600000,1794.38000000,1801.73000000,1792.70000000,1799.31000000,13328.65230000,1654747199999,23958767.88018400,12686,6860.40420000,12333019.32164100,0
1654747200000,1799.31000000,1800.72000000,1794.11000000,1798.16000000,11121.96010000,1654750799999,19992673.55442700,10603,5252.78000000,9441976.70998200,0
1654750800000,1798.16000000,1808.24000000,1795.34000000,1799.58000000,16905.61680000,1654754399999,30471229.01928800,16184,8327.21180000,15009560.54336400,0
1654754400000,1799.57000000,1801.71000000,1795.31000000,1799.01000000,11124.05470000,1654757999999,20005430.81778900,11068,5418.27220000,9743552.24062600,0
1654758000000,1799.01000000,1812.00000000,1797.84000000,1811.99000000,16857.57990000,1654761599999,30392379.64863500,16821,9184.18560000,16556684.25043600,0
1654761600000,1812.00000000,1819.50000000,1805.77000000,1816.02000000,26152.47830000,1654765199999,47398534.78490200,25439,14940.46370000,27072424.69444100,0
1654765200000,1816.03000000,1833.00000000,1814.44000000,1819.67000000,34044.17320000,1654768799999,62068824.66979100,33123,17623.30850000,32132657.23432600,0
1654768800000,1819.67000000,1822.09000000,1809.28000000,1811.20000000,17356.98220000,1654772399999,31533082.12882800,20164,7859.45120000,14279777.88997700,0
1654772400000,1811.20000000,1814.99000000,1802.67000000,1805.15000000,22394.36230000,1654775999999,40539635.01861500,24684,11089.24970000,20077874.88087500,0
1654776000000,1805.15000000,1811.11000000,1791.44000000,1793.98000000,36433.98150000,1654779599999,65555802.59573200,35150,15656.46700000,28165882.85795600,0
1654779600000,1793.99000000,1805.00000000,1779.01000000,1796.42000000,45567.07480000,1654783199999,81730242.17382800,41605,22032.60800000,39527335.55055200,0
1654783200000,1796.42000000,1801.87000000,1785.91000000,1790.63000000,31182.16730000,1654786799999,55953971.45489400,32903,15261.42480000,27385773.88893400,0
1654786800000,1790.62000000,1802.12000000,1785.80000000,1799.35000000,26029.33800000,1654790399999,46694442.68115100,25823,14419.70890000,25877066.50078600,0
1654790400000,1799.35000000,1811.93000000,1791.63000000,1811.92000000,30648.55110000,1654793999999,55189686.32390200,28300,16778.27340000,30220797.48386800,0
1654794000000,1811.92000000,1818.42000000,1798.81000000,1805.25000000,26361.73140000,1654797599999,47647378.58098000,26766,12698.64540000,22952378.62686900,0
1654797600000,1805.25000000,1807.33000000,1791.16000000,1792.67000000,21448.87430000,1654801199999,38573679.20887300,21946,9719.08390000,17480415.94900100,0
1654801200000,1792.68000000,1793.13000000,1782.19000000,1783.74000000,19104.62500000,1654804799999,34175080.59278600,20927,8371.63700000,14975558.35778100,0
1654804800000,1783.75000000,1797.29000000,1781.04000000,1795.24000000,21096.28070000,1654808399999,37759035.10580700,19755,10336.96390000,18501809.82629300,0
1654808400000,1795.24000000,1799.50000000,1793.66000000,1794.47000000,6894.14440000,1654811999999,12385302.36811600,10316,3206.43720000,5760607.28183700,0
1654812000000,1794.47000000,1796.99000000,1784.55000000,1788.83000000,14650.37880000,1654815599999,26230319.72213700,16074,6247.34450000,11184612.13095800,0
1654815600000,1788.83000000,1791.00000000,1781.65000000,1788.81000000,14606.09770000,1654819199999,26105799.52729100,15524,6663.56040000,11909318.86963300,0
1654819200000,1788.80000000,1794.28000000,1745.01000000,1774.51000000,71524.51370000,1654822799999,126480998.88727000,72117,31805.50880000,56257323.39909700,0
1654822800000,1774.50000000,1785.03000000,1769.12000000,1776.18000000,18942.95110000,1654826399999,33663455.92211600,22868,9326.14520000,16573890.37970700,0
1654826400000,1776.19000000,1788.64000000,1775.28000000,1786.86000000,12403.83570000,1654829999999,22139652.33649800,16568,5847.28850000,10435768.65247900,0
1654830000000,1786.85000000,1804.32000000,1786.70000000,1792.49000000,28811.74020000,1654833599999,51797337.83757500,34608,16562.40240000,29777330.14767200,0
1654833600000,1792.42000000,1795.28000000,1787.68000000,1793.31000000,7908.79310000,1654837199999,14171194.05877300,12610,3132.35730000,5612085.30537300,0
1654837200000,1793.31000000,1800.52000000,1791.59000000,1791.93000000,9479.46510000,1654840799999,17024011.11846300,13407,5393.79440000,9686879.51528500,0
1654840800000,1791.93000000,1799.88000000,1789.00000000,1789.78000000,11326.12060000,1654844399999,20305508.92359200,15979,4829.13530000,8659271.80066700,0
1654844400000,1789.78000000,1795.00000000,1786.77000000,1788.63000000,10633.93310000,1654847999999,19039454.29714300,13953,4882.20070000,8741005.89111700,0
1654848000000,1788.63000000,1795.25000000,1784.80000000,1785.92000000,11715.73790000,1654851599999,20963474.67381400,15170,5785.98710000,10354189.78656600,0
1654851600000,1785.92000000,1787.84000000,1765.00000000,1768.09000000,29076.53040000,1654855199999,51668108.65256200,34830,14225.06970000,25278884.81368100,0
